ID;HTS;NRES;IFM;ILM;ICH;SEXO;AUTLIC;NSET;TVIA1;TVIA2;TVIA3;TVIA4;TVIA5;TVIA6;TVIA7;TVIA8;TVIA9;TCAM1;TCAM2;TCAM3;TCAM4;TCAM5;TCAM6;TCAM7;TCAM8;   ;TVIB1;TVIB2;TVIB3;TVIB4;TVIB5;TVIB6;TVIB7;TVIB8;TVIB9;D1;D2;TESP3;TESP4;TESP5;TESP6;TESP7;TESP8;TESP9;CTOT1;CTOT2;CTOT3;CTOT4;CTOT5;CTOT6;CTOT7;CTOT8;CTOT9;HORA;NOD1;NOD2;JEFH;NAUT;NEST;NTRAB;LTOT;TVIA6A;TVIA6M;TVIA7A;TVIA7M;TVIA8T;TVIA8M;TVIA9B;TVIA9M;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9;LasCondes
398;40;6;150000;24000;5;1;0,66;6;555;555;450;0;874;1096;1390;0;0;72;72;266;0;583;418;418;0;0;590;590;341;0;767;1096;1390;0;0;0;1;36;0;90;78;78;0;0;15;7;60;0;18;49;14;0;0;745;102;700;0;2;4;3;3;563;533;857;533;0;0;0;0;1;1;1;0;1;1;1;0;0;1
399;48;4;160000;80000;4;0;1;5;307;337;328;384;604;0;0;0;0;324;0;360;756;173;0;0;0;0;295;324;318;384;534;0;0;0;0;0;1;24;192;300;0;0;0;0;93;31;80;22;40;0;0;0;0;755;306;112;0;3;1;2;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0
399;44;6;67000;67000;9;1;1;5;1211;0;0;0;2282;1265;0;1181;1394;72;0;0;0;626;418;0;641;641;1121;0;0;0;1886;1265;0;1181;1394;0;1;0;0;30;78;0;114;96;152;0;0;0;20;48;0;38;31;745;322;700;1;2;4;1;2;359;906;0;0;275;906;488;906;1;0;0;0;1;1;0;1;1;1
400;48;4;15000;15000;5;1;0;3;0;0;0;0;649;0;0;591;629;0;0;0;0;504;0;0;490;490;0;0;0;0;737;0;0;591;629;0;0;0;0;162;0;0;216;354;0;0;0;0;40;0;0;65;65;615;311;511;1;0;3;1;0;0;0;0;0;207;384;245;384;0;0;0;0;1;0;0;1;1;0
400;45;2;80000;65000;6;0;1;8;1022;1022;1139;0;2149;1133;1247;1134;1284;238;238;428;0;443;418;418;450;457;946;946;1026;0;1776;1133;1247;1134;1284;1;0;60;0;30;78;78;138;96;116;20;60;0;18;58;14;53;31;745;321;700;1;1;0;1;1;365;768;479;768;228;906;378;906;1;1;1;0;1;1;1;1;1;1
401;48;5;40000;40000;1;1;1;6;646;0;492;0;842;704;0;718;827;504;0;648;0;230;346;0;360;360;622;0;478;0;746;704;0;718;827;1;0;30;0;42;192;0;222;228;84;0;80;0;40;57;0;65;65;800;400;511;1;1;3;1;1;134;570;0;0;148;570;257;570;1;0;1;0;1;1;0;1;1;0
401;40;3;60000;50000;3;0;1;6;0;771;689;0;1352;0;934;646;690;0;374;353;0;360;0;518;641;641;0;593;594;0;1056;0;934;646;690;1;0;30;0;36;0;78;108;126;0;10;50;0;18;0;13;43;33;805;502;701;1;1;0;3;1;0;0;466;468;178;468;222;468;0;1;1;0;1;0;1;1;1;1
402;48;5;120000;70000;4;1;0;2;0;0;0;390;594;0;0;0;0;0;0;0;691;403;0;0;0;0;0;0;0;390;588;0;0;0;0;0;0;0;120;12;0;0;0;0;0;0;0;11;40;0;0;0;0;800;504;113;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
402;40;4;120000;29000;4;0;0,5;4;0;745;739;690;1538;0;0;0;0;0;403;410;490;418;0;0;0;0;0;696;678;690;1326;0;0;0;0;1;0;18;78;18;0;0;0;0;0;12;50;14;20;0;0;0;0;800;709;700;0;1;0;1;2;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
403;48;2;80000;80000;4;1;0;3;0;0;463;510;670;0;0;0;0;0;0;374;619;504;0;0;0;0;0;0;449;510;663;0;0;0;0;0;0;30;192;12;0;0;0;0;0;0;80;25;40;0;0;0;0;800;314;113;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
403;45;4;85000;85000;9;1;1;7;0;797;879;0;1924;945;1462;888;1062;0;418;720;0;727;554;554;900;900;0;738;792;0;1590;945;1462;888;1062;0;1;24;0;42;78;78;102;90;0;16;60;0;20;30;13;38;31;800;315;702;1;2;2;1;2;177;768;694;768;120;768;294;768;0;1;1;0;1;1;1;1;1;1
404;48;1;40000;40000;5;0;0;2;0;0;0;384;490;0;0;0;0;0;0;0;554;158;0;0;0;0;0;0;0;384;485;0;0;0;0;0;0;0;192;6;0;0;0;0;0;0;0;25;40;0;0;0;0;810;307;110;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
405;48;6;35000;10000;5;0;0;4;0;0;902;0;1236;0;0;960;1050;0;0;504;0;108;0;0;410;410;0;0;876;0;1212;0;0;960;1050;0;0;78;0;42;0;0;270;210;0;0;80;0;40;0;0;65;45;735;414;512;0;0;1;3;0;0;0;0;0;198;762;288;762;0;0;1;0;1;0;0;1;1;0
405;44;2;150000;60000;1;1;1;5;860;860;661;396;1014;0;0;0;0;14;14;583;965;590;0;0;0;0;804;804;570;396;792;0;0;0;0;0;1;48;78;54;0;0;0;0;21;10;50;13;20;0;0;0;0;745;405;28;0;2;0;2;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
406;48;8;80000;25000;5;0;1;2;0;0;0;0;992;0;0;787;0;0;0;0;0;108;0;0;410;0;0;0;0;0;963;0;0;787;0;1;0;0;0;66;0;0;270;0;0;0;0;0;40;0;0;65;0;840;313;512;0;1;0;4;1;0;0;0;0;301;486;0;0;0;0;0;0;1;0;0;1;0;0
406;40;2;120000;100000;6;0;0,5;6;722;722;919;0;1367;785;1156;0;0;374;374;468;0;475;518;518;0;0;675;675;792;0;1068;785;1156;0;0;1;0;48;0;54;78;78;0;0;130;15;50;0;20;29;13;0;0;810;416;701;1;1;0;1;2;161;624;532;624;0;0;0;0;1;1;1;0;1;1;1;0;0;1
407;48;6;40000;10000;5;0;0,33;4;0;584;0;0;859;0;1705;0;562;0;0;0;0;497;0;634;0;886;0;557;0;0;796;0;1705;0;562;1;0;0;0;294;0;192;0;252;0;27;0;0;40;0;25;0;65;815;300;512;0;1;1;4;3;0;0;1411;294;0;0;268;294;0;1;0;0;1;0;1;0;1;0
407;45;5;120000;120000;5;1;0,5;7;983;983;779;0;1544;1039;1177;0;1068;367;367;288;0;295;518;518;0;950;756;756;672;0;1206;1039;1177;0;1068;1;0;30;0;36;78;78;0;108;130;15;50;0;20;47;14;0;33;745;503;701;1;1;2;1;2;415;624;553;624;0;0;522;546;1;1;1;0;1;1;1;0;1;1
408;48;4;70000;35000;5;0;0;3;0;0;612;0;1031;0;0;0;868;0;0;770;0;324;0;0;0;497;0;0;557;0;1001;0;0;0;868;0;0;36;0;42;0;0;0;228;0;0;80;0;40;0;0;0;65;900;400;512;1;0;0;2;2;0;0;0;0;0;0;250;618;0;0;1;0;1;0;0;0;1;0
409;48;2;30000;20000;8;0;0;4;0;0;913;0;1179;0;0;918;889;0;0;684;0;756;0;0;454;742;0;0;830;0;1081;0;0;918;889;0;0;78;0;30;0;0;270;204;0;0;80;0;40;0;0;65;65;830;411;511;1;0;0;1;1;0;0;0;0;204;714;175;714;0;0;1;0;1;0;0;1;1;0
409;40;5;200000;14100;6;0;1;8;1005;1005;966;0;2077;1019;1564;960;1134;266;266;598;0;598;518;518;886;886;931;931;870;0;1716;1019;1564;960;1134;0;1;24;0;42;78;78;102;90;34;17;60;0;20;30;14;39;32;800;315;701;0;2;1;2;2;179;840;724;840;120;840;294;840;1;1;1;0;1;1;1;1;1;1
410;48;7;140000;70000;4;1;0,66;5;233;264;222;174;329;0;0;0;0;324;0;396;396;137;0;0;0;0;224;254;222;174;336;0;0;0;0;0;1;24;192;54;0;0;0;0;59;14;80;25;40;0;0;0;0;800;212;112;0;2;0;3;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0
410;40;5;55000;30000;3;1;1;8;1144;1144;1550;0;2263;1186;2175;1270;1561;367;367;583;0;590;518;518;871;871;1058;1058;1372;0;1825;1186;2175;1270;1561;1;0;48;0;108;78;78;125;120;148;24;50;0;20;49;14;43;33;750;413;701;1;1;3;1;1;346;840;1335;840;430;840;721;840;1;1;1;0;1;1;1;1;1;1
411;48;4;23000;23000;5;1;0;4;0;0;902;0;1319;0;0;912;1002;0;0;634;0;742;0;0;691;691;0;0;876;0;1320;0;0;912;1002;0;0;78;0;78;0;0;270;210;0;0;100;0;50;0;0;65;65;740;414;511;0;0;0;1;0;0;0;0;0;198;714;288;714;0;0;1;0;1;0;0;1;1;0
411;40;5;120000;45000;1;0;0,5;8;1103;1103;1471;0;2130;1130;1435;1199;1454;270;270;281;0;295;518;518;569;569;1021;1021;1301;0;1718;1130;1435;1199;1454;1;0;48;0;108;78;78;125;120;68;34;50;0;20;55;14;43;33;745;413;701;0;1;2;2;2;290;840;595;840;359;840;614;840;1;1;1;0;1;1;1;1;1;1
412;48;7;120000;43000;5;0;0;3;0;670;0;486;805;0;0;0;0;0;29;0;986;346;0;0;0;0;0;638;0;486;752;0;0;0;0;0;0;0;192;162;0;0;0;0;0;33;0;25;40;0;0;0;0;815;311;110;1;0;0;4;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
412;50;6;230000;230000;1;1;1;8;422;422;535;0;851;766;1312;732;816;569;569;619;0;634;518;518;886;886;659;659;714;0;1290;766;1312;732;816;0;1;30;0;36;78;78;108;114;21;11;50;0;20;38;13;43;33;715;408;701;1;2;3;1;2;142;624;688;624;108;624;192;624;1;1;1;0;1;1;1;1;1;1
413;54;5;60000;60000;4;1;1;4;721;721;0;522;886;0;0;0;0;324;0;0;1339;79;0;0;0;0;687;687;0;522;828;0;0;0;0;0;1;0;120;12;0;0;0;0;105;37;0;11;40;0;0;0;0;810;318;107;1;3;4;1;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
413;48;4;120000;38000;1;0;0,5;5;752;752;724;624;1478;0;0;0;0;374;374;274;619;288;0;0;0;0;703;703;664;624;1274;0;0;0;0;0;1;24;78;18;0;0;0;0;79;14;60;13;20;0;0;0;0;745;709;31;0;2;2;2;4;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
414;45;4;85000;45000;5;1;0,5;4;173;173;0;96;188;0;0;0;0;324;0;0;468;432;0;0;0;0;164;164;0;96;162;0;0;0;0;1;0;0;72;30;0;0;0;0;46;8;0;25;40;0;0;0;0;825;510;106;1;1;1;2;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
415;45;5;90000;65000;5;1;1;4;0;499;711;486;612;0;0;0;0;0;0;634;878;648;0;0;0;0;0;480;690;486;606;0;0;0;0;0;1;36;192;12;0;0;0;0;0;35;80;25;40;0;0;0;0;750;504;110;1;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0
415;48;5;150000;50000;4;0;0,66;4;934;0;833;840;1721;0;0;0;0;158;0;950;1130;958;0;0;0;0;864;0;750;840;1422;0;0;0;0;0;1;24;78;42;0;0;0;0;134;0;60;14;20;0;0;0;0;750;712;31;0;2;3;1;3;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1
416;40;4;120000;120000;5;1;0,5;7;916;916;1001;0;1264;1008;2316;971;0;324;43;698;0;382;475;403;727;0;856;856;972;0;1139;1008;2316;971;0;1;0;36;0;108;192;192;228;0;174;72;80;0;40;60;26;65;0;750;411;512;1;1;2;2;2;246;762;1554;762;209;762;0;0;1;1;1;0;1;1;1;1;0;0
416;48;5;90000;90000;5;1;0,5;6;992;0;946;0;1983;959;0;937;1063;374;0;389;0;396;518;0;677;677;919;0;853;0;1639;959;0;937;1063;1;0;24;0;42;78;0;102;90;141;0;55;0;18;37;0;38;33;750;314;701;1;1;3;1;2;119;840;0;0;97;840;223;840;1;0;1;0;1;1;0;1;1;1
417;40;2;30000;30000;5;1;1;3;656;0;0;684;785;0;0;0;0;324;0;0;518;130;0;0;0;0;746;0;0;684;863;0;0;0;0;1;0;0;192;12;0;0;0;0;111;0;0;25;40;0;0;0;0;715;502;107;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
417;48;5;85000;65000;6;0;0,66;6;831;831;0;0;0;1123;1734;1091;1225;374;374;0;0;0;518;518;734;734;831;831;0;0;0;1123;1734;1091;1225;0;1;0;0;0;78;78;102;180;127;13;0;0;0;43;14;44;31;730;111;701;1;2;3;1;3;349;774;960;774;251;840;385;840;1;1;0;0;0;1;1;1;1;1
418;40;4;60000;40000;6;1;1;7;934;934;0;0;1028;815;947;906;846;324;29;0;0;144;475;403;446;446;874;874;0;0;1008;815;947;906;846;0;1;0;0;66;192;192;228;246;222;96;0;0;40;235;26;60;65;740;418;512;1;2;2;2;2;671;144;185;762;144;762;162;684;1;1;0;0;1;1;1;1;1;0
418;40;2;100000;100000;3;1;0,5;8;943;943;1227;0;2118;1220;1669;1220;1421;374;374;554;0;302;518;518;583;583;962;962;974;0;1925;1220;1669;1220;1421;1;0;36;0;96;78;78;114;174;138;19;60;0;20;46;14;48;33;810;120;701;1;1;1;1;2;380;840;829;840;380;840;581;840;1;1;1;0;1;1;1;1;1;1
419;48;3;33000;23000;5;0;0;2;0;0;515;0;896;0;0;0;0;0;0;475;0;115;0;0;0;0;0;0;500;0;887;0;0;0;0;0;0;24;0;30;0;0;0;0;0;0;80;0;40;0;0;0;0;750;306;110;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
419;40;4;80000;80000;5;0;0;6;0;1034;918;0;1640;0;1949;1346;1617;0;374;382;0;554;0;518;605;605;0;1045;1106;0;2025;0;1949;1346;1617;0;0;36;0;360;0;78;114;174;0;21;60;0;19;0;14;48;33;715;122;701;1;0;3;1;0;0;0;1109;840;506;840;777;840;0;1;1;0;1;0;1;1;1;1
420;45;4;60000;30000;2;0;0,5;7;799;799;0;0;1031;761;1245;865;829;324;0;0;0;173;418;346;461;461;754;754;0;0;973;761;1245;865;829;1;0;0;0;18;192;192;216;204;128;49;0;0;40;52;25;65;65;810;404;512;0;1;0;2;2;77;684;561;684;103;762;145;684;1;1;0;0;1;1;1;1;1;0
420;40;4;140000;42760;5;0;1;8;673;673;671;0;1189;692;734;645;690;374;374;209;0;468;518;518;497;497;571;571;594;0;1008;692;734;645;690;0;1;30;0;36;78;78;108;126;120;10;50;0;20;38;13;53;33;740;502;701;0;2;2;2;2;224;468;266;468;177;468;222;468;1;1;1;0;1;1;1;1;1;1
421;45;8;24000;20000;4;1;0;2;0;0;0;522;754;0;0;0;0;0;0;0;821;180;0;0;0;0;0;0;0;522;746;0;0;0;0;0;0;0;120;12;0;0;0;0;0;0;0;11;40;0;0;0;0;800;318;113;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
422;45;4;80000;43000;8;0;0,33;7;953;953;0;0;1188;917;1119;973;979;324;0;0;0;115;418;346;403;403;899;899;0;0;1121;917;1119;973;979;1;0;0;0;210;192;192;216;246;119;45;0;0;40;74;26;55;65;800;405;512;0;1;2;2;3;233;684;435;684;289;684;295;684;1;1;0;0;1;1;1;1;1;0
422;55;2;150000;150000;8;1;0,5;8;1443;1443;1272;0;2344;1195;1286;1270;1536;475;475;245;0;252;518;518;533;533;1118;1118;1126;0;1890;1195;1286;1270;1536;1;0;30;0;96;78;78;108;156;132;26;50;0;20;54;14;43;33;800;517;701;1;1;0;1;2;355;840;446;840;430;840;696;840;1;1;1;0;1;1;1;1;1;1
423;45;2;40000;40000;4;1;0;2;0;0;0;666;830;0;0;0;0;0;0;0;1411;792;0;0;0;0;0;0;0;666;912;0;0;0;0;0;0;0;120;30;0;0;0;0;0;0;0;11;40;0;0;0;0;650;500;113;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
424;45;5;55000;55000;4;1;0,5;4;730;730;0;522;787;0;0;0;0;324;58;0;1303;454;0;0;0;0;702;702;0;522;779;0;0;0;0;1;0;0;120;12;0;0;0;0;105;37;0;11;40;0;0;0;0;750;318;107;1;1;3;1;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
424;45;6;80000;65000;9;1;0,5;8;1241;1241;1511;0;2080;1211;2505;1259;1544;346;346;598;0;605;518;518;886;886;1160;1160;1361;0;1808;1211;2505;1259;1544;1;0;48;0;108;78;78;125;120;109;22;50;0;20;47;14;38;31;730;413;701;1;1;3;1;2;371;840;1665;840;419;840;704;840;1;1;1;0;1;1;1;1;1;1
425;45;7;80000;50000;4;1;0,5;4;785;785;0;588;880;0;0;0;0;324;58;0;1030;94;0;0;0;0;734;734;0;588;863;0;0;0;0;1;0;0;120;12;0;0;0;0;110;40;0;11;40;0;0;0;0;755;502;107;1;1;4;2;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
425;45;2;170000;170000;4;1;1;5;785;785;765;774;1590;0;0;0;0;353;353;209;590;288;0;0;0;0;734;734;702;774;1370;0;0;0;0;1;0;24;78;42;0;0;0;0;156;18;60;13;20;0;0;0;0;800;311;31;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
426;45;7;155000;140000;4;1;0;2;0;0;0;522;875;0;0;0;0;0;0;0;1354;310;0;0;0;0;0;0;0;522;818;0;0;0;0;0;0;0;120;12;0;0;0;0;0;0;0;11;40;0;0;0;0;815;318;110;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
426;45;3;120000;65000;4;1;0,5;5;502;502;589;546;1114;0;0;0;0;1123;1123;194;518;432;0;0;0;0;469;469;540;546;960;0;0;0;0;1;0;18;78;18;0;0;0;0;178;9;60;13;20;0;0;0;0;805;708;14;1;1;1;2;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
427;48;3;18000;18000;5;1;0;4;0;0;890;0;1132;0;0;1037;1161;0;0;1066;0;677;0;0;418;418;0;0;865;0;1132;0;0;1037;1161;0;0;78;0;30;0;0;270;210;0;0;80;0;40;0;0;65;65;735;414;512;1;0;1;1;1;0;0;0;0;275;762;399;762;0;0;1;0;1;0;0;1;1;0
427;40;4;60000;20000;3;0;0;4;0;0;859;0;1553;0;0;966;1068;0;0;194;0;209;0;0;216;223;0;0;774;0;1350;0;0;966;1068;0;0;30;0;30;0;0;108;108;0;0;50;0;20;0;0;38;31;740;511;702;0;0;2;1;0;0;0;0;0;198;768;300;768;0;0;1;0;1;0;0;1;1;1
428;48;6;50000;27500;5;1;0,5;7;1093;1093;0;0;1328;1027;1806;1031;1153;324;0;0;0;65;274;202;238;238;1021;1021;0;0;1303;1027;1806;1031;1153;1;0;0;0;42;192;192;270;210;150;60;0;0;40;70;26;65;65;805;414;512;1;1;3;2;2;265;762;1044;762;269;762;391;762;1;1;0;0;1;1;1;1;1;0
428;40;2;50000;25000;7;0;0;6;0;843;1156;0;1988;0;1644;1181;1400;0;144;180;0;194;0;238;202;209;0;860;917;0;1808;0;1644;1181;1400;0;0;36;0;48;0;78;114;174;0;19;60;0;20;0;14;43;33;745;120;702;1;0;0;2;0;0;0;1332;312;413;768;632;768;0;1;1;0;1;0;1;1;1;1
429;48;5;90000;28000;9;1;0;3;0;0;0;0;1062;0;0;836;876;0;0;0;0;180;0;0;353;353;0;0;0;0;1002;0;0;836;876;0;0;0;0;210;0;0;270;240;0;0;0;0;40;0;0;65;65;820;401;512;0;0;1;4;2;0;0;0;0;218;618;258;618;0;0;0;0;1;0;0;1;1;0
429;45;2;90000;90000;7;1;1;8;1405;1405;1078;0;2016;1225;1900;1134;1339;36;36;202;0;209;94;36;216;223;1089;1089;954;0;1626;1225;1900;1134;1339;0;1;30;0;96;78;78;108;108;40;20;50;0;20;48;14;43;33;750;511;701;1;2;0;2;2;385;840;1060;840;294;840;499;840;1;1;1;0;1;1;1;1;1;1
430;48;5;87000;87000;4;1;0,5;4;868;871;0;762;967;0;0;0;0;324;0;0;306;191;0;0;0;0;818;822;0;762;912;0;0;0;0;1;0;0;192;30;0;0;0;0;125;47;0;25;40;0;0;0;0;815;500;113;1;1;1;1;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
430;50;4;140000;100000;4;1;0,33;4;889;0;692;774;1465;0;0;0;0;410;0;641;641;641;0;0;0;0;808;0;678;774;1320;0;0;0;0;1;0;24;78;42;0;0;0;0;83;0;60;13;20;0;0;0;0;820;711;701;1;1;0;2;3;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1
431;48;3;48000;48000;8;1;0,5;7;912;912;0;0;1061;758;1036;805;804;324;0;0;0;266;245;173;173;389;860;860;0;0;982;758;1036;805;804;1;0;0;0;12;192;192;270;240;105;38;0;0;40;59;23;52;62;820;401;512;1;1;1;1;2;140;618;418;618;187;618;186;618;1;1;0;0;1;1;1;1;1;0
431;50;2;100000;80000;5;1;0,5;6;0;0;647;0;1331;745;1084;769;722;0;0;338;0;108;36;36;122;122;0;0;558;0;1040;745;1084;769;722;1;0;30;0;36;78;78;108;126;0;0;50;0;20;29;13;43;30;800;502;701;1;1;0;1;2;277;468;616;468;223;546;254;468;0;0;1;0;1;1;1;1;1;1
432;48;4;49000;49000;4;1;1;4;545;581;0;486;670;0;0;0;0;432;0;0;115;14;0;0;0;0;514;548;0;486;588;0;0;0;0;1;0;0;192;12;0;0;0;0;160;21;0;22;40;0;0;0;0;830;504;113;1;1;2;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
432;48;4;100000;54000;9;0;0;4;0;0;970;0;1823;0;0;1038;1140;0;0;238;0;245;0;0;252;259;0;0;858;0;1470;0;0;1038;1140;0;0;30;0;36;0;0;108;108;0;0;50;0;20;0;0;44;37;805;511;701;0;0;2;2;1;0;0;0;0;198;840;300;840;0;0;1;0;1;0;0;1;1;1
433;48;7;50000;18000;4;0;0,66;3;0;616;0;558;780;0;0;0;0;0;0;0;317;72;0;0;0;0;0;581;0;558;684;0;0;0;0;0;1;0;192;12;0;0;0;0;0;31;0;22;40;0;0;0;0;830;314;113;0;2;2;4;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
433;50;3;80000;80000;9;1;1;8;1037;1037;1376;0;1927;1031;1121;1152;1218;410;410;94;0;101;94;94;108;115;960;960;1218;0;1554;1031;1121;1152;1218;1;0;48;0;54;78;78;125;258;125;37;50;0;20;84;16;43;31;800;412;701;1;1;1;1;1;641;390;731;390;312;840;378;840;1;1;1;0;1;1;1;1;1;1
434;45;4;100000;80000;1;1;0,25;6;368;398;372;0;776;502;915;0;0;475;0;425;0;151;259;187;0;0;353;383;361;0;686;502;915;0;0;1;0;24;0;30;192;192;0;0;255;31;40;0;40;50;25;0;0;745;310;512;1;1;2;2;4;70;432;483;432;0;0;0;0;1;1;1;0;1;1;1;0;0;0
434;50;7;90000;90000;8;1;0,5;8;1168;1168;1410;0;2031;1124;1355;1182;1428;1332;1332;209;0;216;137;137;259;259;1082;1082;1248;0;1638;1124;1355;1182;1428;1;0;48;0;108;78;78;125;120;101;26;50;0;20;50;14;38;28;815;413;701;1;1;4;1;2;284;840;515;840;342;840;588;840;1;1;1;0;1;1;1;1;1;1
435;48;9;100000;53000;4;1;0;3;0;0;354;432;518;0;0;0;0;0;0;648;619;374;0;0;0;0;0;0;328;432;485;0;0;0;0;0;0;24;192;6;0;0;0;0;0;0;80;25;40;0;0;0;0;820;307;110;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
435;44;5;105000;105000;6;1;1;6;0;0;1453;0;1990;1169;2206;1243;1520;0;0;378;0;392;155;155;428;436;0;0;1309;0;1730;1169;2206;1243;1520;0;1;48;0;108;78;78;125;120;0;0;50;0;20;33;15;39;32;825;413;701;1;2;2;1;2;395;774;1432;774;403;840;680;840;0;0;1;0;1;1;1;1;1;1
436;48;4;13000;13000;5;1;0;3;0;0;0;0;854;0;0;665;689;0;0;0;0;461;0;0;187;187;0;0;0;0;845;0;0;665;689;0;0;0;0;108;0;0;216;300;0;0;0;0;40;0;0;65;65;750;315;511;1;0;2;1;2;0;0;0;0;227;438;251;438;0;0;0;0;1;0;0;1;1;0
436;45;5;110000;110000;9;1;0,5;6;0;0;1385;0;1884;1126;1385;1182;1428;0;0;230;0;238;137;137;281;281;0;0;1248;0;1638;1126;1385;1182;1428;1;0;48;0;108;78;78;125;120;0;0;50;0;20;50;14;38;31;730;413;701;1;1;2;2;2;286;840;545;840;342;840;588;840;0;0;1;0;1;1;1;1;1;1
437;48;2;30000;12000;8;0;1;3;0;0;0;0;1730;0;0;912;912;0;0;0;0;79;0;0;137;137;0;0;0;0;1545;0;0;912;912;1;0;0;0;360;0;0;216;246;0;0;0;0;40;0;0;55;65;755;405;511;0;1;0;1;1;0;0;0;0;276;636;276;636;0;0;0;0;1;0;0;1;1;0
437;44;6;200000;30000;4;1;0,5;5;536;536;827;624;1264;0;0;0;0;72;72;72;1066;79;0;0;0;0;501;501;712;624;988;0;0;0;0;0;1;48;78;54;0;0;0;0;123;12;50;13;20;0;0;0;0;745;406;701;0;2;3;2;4;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
438;48;3;50000;30000;5;1;0;2;0;0;0;636;756;0;0;0;0;0;0;0;475;360;0;0;0;0;0;0;0;636;831;0;0;0;0;0;0;0;192;18;0;0;0;0;0;0;0;25;40;0;0;0;0;710;501;113;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
438;44;4;70000;70000;9;1;0,5;8;1024;1024;1430;0;2063;1128;1410;1199;1454;29;29;119;0;133;137;137;169;176;947;947;1265;0;1664;1128;1410;1199;1454;1;0;48;0;108;78;78;125;120;20;10;50;0;20;41;14;39;32;815;413;701;1;1;2;1;2;288;840;570;840;359;840;614;840;1;1;1;0;1;1;1;1;1;1
439;48;6;55000;25000;5;1;0;3;0;0;374;0;678;0;0;0;667;0;0;569;0;490;0;0;0;583;0;0;397;0;721;0;0;0;667;0;0;24;0;30;0;0;0;210;0;0;80;0;40;0;0;0;65;730;306;511;0;0;0;3;2;0;0;0;0;0;0;343;324;0;0;1;0;1;0;0;0;1;0
439;48;1;22300;22300;5;0;1;8;645;645;916;0;1733;941;1640;816;1116;29;29;230;0;238;137;137;281;281;608;608;840;0;1620;941;1640;816;1116;1;0;60;0;60;78;78;138;108;18;9;50;0;20;41;14;43;33;830;601;701;1;1;0;1;1;395;546;1094;546;270;546;570;546;1;1;1;0;1;1;1;1;1;1
440;48;7;70000;30000;4;0;0,33;3;0;656;0;618;744;0;0;0;0;0;0;0;360;65;0;0;0;0;0;625;0;618;702;0;0;0;0;1;0;0;192;12;0;0;0;0;0;35;0;22;40;0;0;0;0;820;318;113;0;1;2;2;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
440;44;7;200000;150000;1;1;0,33;8;983;983;1376;0;1927;1090;1358;1152;1218;29;29;238;0;245;137;137;288;295;910;910;1218;0;1554;1090;1358;1152;1218;1;0;48;0;54;78;78;125;258;37;18;50;0;20;45;13;38;31;800;412;701;1;1;2;3;3;250;840;518;840;312;840;378;840;1;1;1;0;1;1;1;1;1;1
